"id","action","reward"
"data/RND/1595835229_90",11,8
"data/RND/1595835229_90",16,0
"data/RND/1595835229_90",6,18
"data/RND/1595835229_90",5,7
"data/RND/1595835229_90",4,0
"data/RND/1595835229_90",8,0
"data/RND/1595835229_90",5,3
"data/RND/1595835229_90",11,24
"data/RND/1595835229_90",13,0
"data/RND/1595835229_90",9,20
"data/RND/1595835231_20",15,11
"data/RND/1595835231_20",4,6
"data/RND/1595835231_20",0,0
"data/RND/1595835231_20",5,7
"data/RND/1595835231_20",13,0
"data/RND/1595835231_20",0,0
"data/RND/1595835231_20",0,0
"data/RND/1595835231_20",4,3
"data/RND/1595835231_20",4,3
"data/RND/1595835231_20",4,6
"data/RND/1595835233_77",5,11
"data/RND/1595835233_77",10,0
"data/RND/1595835233_77",5,0
"data/RND/1595835233_77",1,1
"data/RND/1595835233_77",1,0
"data/RND/1595835233_77",1,0
"data/RND/1595835233_77",1,2
"data/RND/1595835233_77",0,0
"data/RND/1595835233_77",1,2
"data/RND/1595835233_77",2,3
"data/RND/1595835238_57",15,22
"data/RND/1595835238_57",14,21
"data/RND/1595835238_57",13,39
"data/RND/1595835238_57",16,0
"data/RND/1595835238_57",15,11
"data/RND/1595835238_57",13,39
"data/RND/1595835238_57",16,0
"data/RND/1595835238_57",16,36
"data/RND/1595835238_57",13,0
"data/RND/1595835238_57",17,0
"data/RND/1595835243_57",6,4
"data/RND/1595835243_57",4,3
"data/RND/1595835243_57",7,0
"data/RND/1595835243_57",0,0
"data/RND/1595835243_57",2,4
"data/RND/1595835243_57",5,3
"data/RND/1595835243_57",0,0
"data/RND/1595835243_57",5,11
"data/RND/1595835243_57",10,7
"data/RND/1595835243_57",6,4
"data/RND/1595835244_53",20,60
"data/RND/1595835244_53",20,0
"data/RND/1595835244_53",15,22
"data/RND/1595835244_53",18,0
"data/RND/1595835244_53",16,36
"data/RND/1595835244_53",16,36
"data/RND/1595835244_53",16,0
"data/RND/1595835244_53",9,0
"data/RND/1595835244_53",12,0
"data/RND/1595835244_53",15,11
"data/RND/1595835249_87",15,0
"data/RND/1595835249_87",20,60
"data/RND/1595835249_87",6,4
"data/RND/1595835249_87",5,0
"data/RND/1595835249_87",5,15
"data/RND/1595835249_87",4,3
"data/RND/1595835249_87",11,8
"data/RND/1595835249_87",1,0
"data/RND/1595835249_87",6,18
"data/RND/1595835249_87",6,4
"data/RND/1595835252_44",10,15
"data/RND/1595835252_44",15,0
"data/RND/1595835252_44",4,12
"data/RND/1595835252_44",0,0
"data/RND/1595835252_44",0,0
"data/RND/1595835252_44",10,22
"data/RND/1595835252_44",10,0
"data/RND/1595835252_44",0,0
"data/RND/1595835252_44",0,0
"data/RND/1595835252_44",0,0
"data/RND/1595835252_51",4,12
"data/RND/1595835252_51",9,6
"data/RND/1595835252_51",6,0
"data/RND/1595835252_51",2,0
"data/RND/1595835252_51",0,0
"data/RND/1595835252_51",0,0
"data/RND/1595835252_51",1,2
"data/RND/1595835252_51",11,24
"data/RND/1595835252_51",8,12
"data/RND/1595835252_51",9,0
"data/RND/1595835252_85",2,4
"data/RND/1595835252_85",1,3
"data/RND/1595835252_85",0,0
"data/RND/1595835252_85",0,0
"data/RND/1595835252_85",0,0
"data/RND/1595835252_85",0,0
"data/RND/1595835252_85",1,1
"data/RND/1595835252_85",1,3
"data/RND/1595835252_85",1,1
"data/RND/1595835252_85",0,0
"data/RND/1595835256_50",20,0
"data/RND/1595835256_50",0,0
"data/RND/1595835256_50",0,0
"data/RND/1595835256_50",10,30
"data/RND/1595835256_50",20,30
"data/RND/1595835256_50",20,60
"data/RND/1595835256_50",20,60
"data/RND/1595835256_50",20,0
"data/RND/1595835256_50",10,0
"data/RND/1595835256_50",0,0
"data/RND/1595835256_83",15,45
"data/RND/1595835256_83",15,11
"data/RND/1595835256_83",15,0
"data/RND/1595835256_83",2,0
"data/RND/1595835256_83",5,15
"data/RND/1595835256_83",15,33
"data/RND/1595835256_83",5,15
"data/RND/1595835256_83",15,33
"data/RND/1595835256_83",15,11
"data/RND/1595835256_83",5,7
"data/RND/1595835258_75",15,0
"data/RND/1595835258_75",15,0
"data/RND/1595835258_75",5,15
"data/RND/1595835258_75",5,7
"data/RND/1595835258_75",5,0
"data/RND/1595835258_75",7,10
"data/RND/1595835258_75",7,0
"data/RND/1595835258_75",5,0
"data/RND/1595835258_75",5,15
"data/RND/1595835258_75",6,0
"data/RND/1595835265_79",15,33
"data/RND/1595835265_79",12,9
"data/RND/1595835265_79",8,6
"data/RND/1595835265_79",10,22
"data/RND/1595835265_79",13,9
"data/RND/1595835265_79",12,0
"data/RND/1595835265_79",8,24
"data/RND/1595835265_79",11,24
"data/RND/1595835265_79",7,15
"data/RND/1595835265_79",8,0
"data/RND/1595835267_65",14,0
"data/RND/1595835267_65",15,33
"data/RND/1595835267_65",15,45
"data/RND/1595835267_65",20,60
"data/RND/1595835267_65",13,39
"data/RND/1595835267_65",9,27
"data/RND/1595835267_65",6,0
"data/RND/1595835267_65",7,15
"data/RND/1595835267_65",15,22
"data/RND/1595835267_65",16,0
"data/RND/1595835269_9",15,45
"data/RND/1595835269_9",15,22
"data/RND/1595835269_9",15,45
"data/RND/1595835269_9",20,60
"data/RND/1595835269_9",15,45
"data/RND/1595835269_9",10,7
"data/RND/1595835269_9",15,22
"data/RND/1595835269_9",15,0
"data/RND/1595835269_9",15,0
"data/RND/1595835269_9",20,30
"data/RND/1595835270_94",15,0
"data/RND/1595835270_94",18,27
"data/RND/1595835270_94",19,14
"data/RND/1595835270_94",19,57
"data/RND/1595835270_94",19,28
"data/RND/1595835270_94",5,7
"data/RND/1595835270_94",15,11
"data/RND/1595835270_94",20,30
"data/RND/1595835270_94",15,0
"data/RND/1595835270_94",15,0
"data/RND/1595835271_47",20,60
"data/RND/1595835271_47",15,45
"data/RND/1595835271_47",19,57
"data/RND/1595835271_47",19,0
"data/RND/1595835271_47",15,11
"data/RND/1595835271_47",17,12
"data/RND/1595835271_47",15,0
"data/RND/1595835271_47",5,11
"data/RND/1595835271_47",17,38
"data/RND/1595835271_47",20,15
"data/RND/1595835272_83",15,11
"data/RND/1595835272_83",5,3
"data/RND/1595835272_83",15,11
"data/RND/1595835272_83",5,0
"data/RND/1595835272_83",15,11
"data/RND/1595835272_83",20,30
"data/RND/1595835272_83",20,45
"data/RND/1595835272_83",20,45
"data/RND/1595835272_83",20,0
"data/RND/1595835272_83",20,15
"data/RND/1595835273_47",12,9
"data/RND/1595835273_47",15,33
"data/RND/1595835273_47",17,25
"data/RND/1595835273_47",7,21
"data/RND/1595835273_47",15,0
"data/RND/1595835273_47",18,27
"data/RND/1595835273_47",20,30
"data/RND/1595835273_47",5,7
"data/RND/1595835273_47",16,24
"data/RND/1595835273_47",5,0
"data/RND/1595835276_50",15,22
"data/RND/1595835276_50",15,0
"data/RND/1595835276_50",13,29
"data/RND/1595835276_50",13,9
"data/RND/1595835276_50",14,21
"data/RND/1595835276_50",15,0
"data/RND/1595835276_50",16,36
"data/RND/1595835276_50",15,11
"data/RND/1595835276_50",17,51
"data/RND/1595835276_50",16,48
"data/RND/1595835276_74",15,11
"data/RND/1595835276_74",5,11
"data/RND/1595835276_74",15,11
"data/RND/1595835276_74",5,0
"data/RND/1595835276_74",11,16
"data/RND/1595835276_74",8,6
"data/RND/1595835276_74",5,15
"data/RND/1595835276_74",13,0
"data/RND/1595835276_74",11,8
"data/RND/1595835276_74",16,12
"data/RND/1595835277_79",15,45
"data/RND/1595835277_79",6,9
"data/RND/1595835277_79",4,9
"data/RND/1595835277_79",6,9
"data/RND/1595835277_79",11,0
"data/RND/1595835277_79",7,15
"data/RND/1595835277_79",5,3
"data/RND/1595835277_79",4,12
"data/RND/1595835277_79",4,0
"data/RND/1595835277_79",4,6
"data/RND/1595835280_27",11,24
"data/RND/1595835280_27",13,19
"data/RND/1595835280_27",15,11
"data/RND/1595835280_27",15,22
"data/RND/1595835280_27",13,39
"data/RND/1595835280_27",14,0
"data/RND/1595835280_27",13,9
"data/RND/1595835280_27",14,0
"data/RND/1595835280_27",13,29
"data/RND/1595835280_27",12,36
"data/RND/1595835281_11",16,24
"data/RND/1595835281_11",15,22
"data/RND/1595835281_11",13,9
"data/RND/1595835281_11",14,42
"data/RND/1595835281_11",15,0
"data/RND/1595835281_11",15,33
"data/RND/1595835281_11",14,31
"data/RND/1595835281_11",15,0
"data/RND/1595835281_11",13,0
"data/RND/1595835281_11",13,19
"data/RND/1595835287_65",15,45
"data/RND/1595835287_65",20,30
"data/RND/1595835287_65",16,12
"data/RND/1595835287_65",20,0
"data/RND/1595835287_65",15,11
"data/RND/1595835287_65",15,0
"data/RND/1595835287_65",15,45
"data/RND/1595835287_65",16,48
"data/RND/1595835287_65",17,38
"data/RND/1595835287_65",16,48
"data/RND/1595835288_73",16,48
"data/RND/1595835288_73",13,9
"data/RND/1595835288_73",13,0
"data/RND/1595835288_73",14,31
"data/RND/1595835288_73",15,45
"data/RND/1595835288_73",13,9
"data/RND/1595835288_73",15,0
"data/RND/1595835288_73",14,10
"data/RND/1595835288_73",15,0
"data/RND/1595835288_73",18,54
"data/RND/1595835289_61",19,42
"data/RND/1595835289_61",19,14
"data/RND/1595835289_61",15,22
"data/RND/1595835289_61",1,0
"data/RND/1595835289_61",12,9
"data/RND/1595835289_61",1,0
"data/RND/1595835289_61",20,30
"data/RND/1595835289_61",20,15
"data/RND/1595835289_61",15,0
"data/RND/1595835289_61",20,0
"data/RND/1595835296_3",15,22
"data/RND/1595835296_3",15,11
"data/RND/1595835296_3",14,21
"data/RND/1595835296_3",18,54
"data/RND/1595835296_3",14,31
"data/RND/1595835296_3",17,38
"data/RND/1595835296_3",19,42
"data/RND/1595835296_3",17,38
"data/RND/1595835296_3",17,12
"data/RND/1595835296_3",16,0
"data/RND/1595835297_55",15,0
"data/RND/1595835297_55",20,0
"data/RND/1595835297_55",5,15
"data/RND/1595835297_55",7,0
"data/RND/1595835297_55",4,3
"data/RND/1595835297_55",7,15
"data/RND/1595835297_55",10,15
"data/RND/1595835297_55",5,0
"data/RND/1595835297_55",14,42
"data/RND/1595835297_55",14,42
"data/RND/1595835315_17",10,30
"data/RND/1595835315_17",15,0
"data/RND/1595835315_17",0,0
"data/RND/1595835315_17",5,0
"data/RND/1595835315_17",0,0
"data/RND/1595835315_17",7,5
"data/RND/1595835315_17",16,48
"data/RND/1595835315_17",5,11
"data/RND/1595835315_17",0,0
"data/RND/1595835315_17",0,0
"data/RND/1595835321_87",12,36
"data/RND/1595835321_87",13,29
"data/RND/1595835321_87",14,21
"data/RND/1595835321_87",14,0
"data/RND/1595835321_87",12,18
"data/RND/1595835321_87",13,39
"data/RND/1595835321_87",15,0
"data/RND/1595835321_87",15,45
"data/RND/1595835321_87",14,0
"data/RND/1595835321_87",15,45
"data/RND/1595835323_63",15,22
"data/RND/1595835323_63",19,42
"data/RND/1595835323_63",15,11
"data/RND/1595835323_63",17,12
"data/RND/1595835323_63",13,39
"data/RND/1595835323_63",17,51
"data/RND/1595835323_63",14,0
"data/RND/1595835323_63",17,12
"data/RND/1595835323_63",17,0
"data/RND/1595835323_63",13,39
"data/RND/1595835324_9",5,15
"data/RND/1595835324_9",17,12
"data/RND/1595835324_9",8,18
"data/RND/1595835324_9",15,45
"data/RND/1595835324_9",19,0
"data/RND/1595835324_9",8,0
"data/RND/1595835324_9",15,11
"data/RND/1595835324_9",13,29
"data/RND/1595835324_9",20,60
"data/RND/1595835324_9",20,0
"data/RND/1595835334_55",15,45
"data/RND/1595835334_55",11,16
"data/RND/1595835334_55",15,0
"data/RND/1595835334_55",7,10
"data/RND/1595835334_55",8,24
"data/RND/1595835334_55",12,36
"data/RND/1595835334_55",12,27
"data/RND/1595835334_55",14,10
"data/RND/1595835334_55",7,21
"data/RND/1595835334_55",4,12
"data/RND/1595835343_22",15,33
"data/RND/1595835343_22",15,11
"data/RND/1595835343_22",8,0
"data/RND/1595835343_22",5,0
"data/RND/1595835343_22",6,0
"data/RND/1595835343_22",4,12
"data/RND/1595835343_22",7,15
"data/RND/1595835343_22",8,18
"data/RND/1595835343_22",7,0
"data/RND/1595835343_22",5,0
"data/RND/1595835347_72",15,11
"data/RND/1595835347_72",15,33
"data/RND/1595835347_72",16,36
"data/RND/1595835347_72",15,0
"data/RND/1595835347_72",12,36
"data/RND/1595835347_72",11,8
"data/RND/1595835347_72",14,21
"data/RND/1595835347_72",8,0
"data/RND/1595835347_72",12,9
"data/RND/1595835347_72",9,6
"data/RND/1595835350_28",4,12
"data/RND/1595835350_28",5,15
"data/RND/1595835350_28",6,13
"data/RND/1595835350_28",13,19
"data/RND/1595835350_28",13,39
"data/RND/1595835350_28",13,19
"data/RND/1595835350_28",15,33
"data/RND/1595835350_28",15,0
"data/RND/1595835350_28",12,18
"data/RND/1595835350_28",13,29
"data/RND/1595835356_55",10,30
"data/RND/1595835356_55",5,3
"data/RND/1595835356_55",5,3
"data/RND/1595835356_55",2,1
"data/RND/1595835356_55",4,12
"data/RND/1595835356_55",7,0
"data/RND/1595835356_55",10,30
"data/RND/1595835356_55",8,6
"data/RND/1595835356_55",11,0
"data/RND/1595835356_55",0,0
"data/RND/1595835372_27",5,11
"data/RND/1595835372_27",10,22
"data/RND/1595835372_27",5,3
"data/RND/1595835372_27",15,45
"data/RND/1595835372_27",20,30
"data/RND/1595835372_27",9,13
"data/RND/1595835372_27",10,22
"data/RND/1595835372_27",15,11
"data/RND/1595835372_27",4,0
"data/RND/1595835372_27",7,0
"data/RND/1595835383_34",14,10
"data/RND/1595835383_34",7,5
"data/RND/1595835383_34",6,13
"data/RND/1595835383_34",13,0
"data/RND/1595835383_34",0,0
"data/RND/1595835383_34",14,21
"data/RND/1595835383_34",16,48
"data/RND/1595835383_34",14,42
"data/RND/1595835383_34",20,60
"data/RND/1595835383_34",20,0
"data/RND/1595835384_53",17,12
"data/RND/1595835384_53",13,39
"data/RND/1595835384_53",15,11
"data/RND/1595835384_53",14,42
"data/RND/1595835384_53",16,48
"data/RND/1595835384_53",16,12
"data/RND/1595835384_53",15,45
"data/RND/1595835384_53",18,40
"data/RND/1595835384_53",17,38
"data/RND/1595835384_53",14,0
"data/RND/1595835387_39",16,36
"data/RND/1595835387_39",16,36
"data/RND/1595835387_39",16,36
"data/RND/1595835387_39",15,45
"data/RND/1595835387_39",16,48
"data/RND/1595835387_39",15,45
"data/RND/1595835387_39",16,48
"data/RND/1595835387_39",17,12
"data/RND/1595835387_39",16,36
"data/RND/1595835387_39",16,0
"data/RND/1595835393_76",7,15
"data/RND/1595835393_76",8,12
"data/RND/1595835393_76",2,4
"data/RND/1595835393_76",3,2
"data/RND/1595835393_76",2,1
"data/RND/1595835393_76",9,6
"data/RND/1595835393_76",0,0
"data/RND/1595835393_76",1,3
"data/RND/1595835393_76",1,1
"data/RND/1595835393_76",0,0
"data/RND/1595835399_63",13,19
"data/RND/1595835399_63",15,0
"data/RND/1595835399_63",14,31
"data/RND/1595835399_63",15,11
"data/RND/1595835399_63",17,51
"data/RND/1595835399_63",16,48
"data/RND/1595835399_63",15,33
"data/RND/1595835399_63",16,48
"data/RND/1595835399_63",15,33
"data/RND/1595835399_63",16,12
"data/RND/1595835406_78",16,36
"data/RND/1595835406_78",20,30
"data/RND/1595835406_78",17,0
"data/RND/1595835406_78",17,12
"data/RND/1595835406_78",17,38
"data/RND/1595835406_78",20,15
"data/RND/1595835406_78",20,30
"data/RND/1595835406_78",19,42
"data/RND/1595835406_78",20,30
"data/RND/1595835406_78",16,36
"data/RND/1595835412_13",15,33
"data/RND/1595835412_13",20,30
"data/RND/1595835412_13",17,12
"data/RND/1595835412_13",5,7
"data/RND/1595835412_13",11,16
"data/RND/1595835412_13",15,11
"data/RND/1595835412_13",11,16
"data/RND/1595835412_13",7,15
"data/RND/1595835412_13",9,20
"data/RND/1595835412_13",12,9
"data/RND/1595835456_99",15,11
"data/RND/1595835456_99",16,36
"data/RND/1595835456_99",7,15
"data/RND/1595835456_99",7,15
"data/RND/1595835456_99",8,24
"data/RND/1595835456_99",10,0
"data/RND/1595835456_99",8,12
"data/RND/1595835456_99",9,13
"data/RND/1595835456_99",13,0
"data/RND/1595835456_99",13,9
"data/RND/1595835466_17",15,11
"data/RND/1595835466_17",18,27
"data/RND/1595835466_17",18,13
"data/RND/1595835466_17",15,11
"data/RND/1595835466_17",17,25
"data/RND/1595835466_17",17,51
"data/RND/1595835466_17",13,29
"data/RND/1595835466_17",9,27
"data/RND/1595835466_17",14,10
"data/RND/1595835466_17",20,30
"data/RND/1595835491_72",15,11
"data/RND/1595835491_72",10,0
"data/RND/1595835491_72",15,11
"data/RND/1595835491_72",5,15
"data/RND/1595835491_72",15,22
"data/RND/1595835491_72",15,45
"data/RND/1595835491_72",5,11
"data/RND/1595835491_72",10,0
"data/RND/1595835491_72",20,45
"data/RND/1595835491_72",15,33
"data/RND/1595835494_20",10,15
"data/RND/1595835494_20",15,22
"data/RND/1595835494_20",16,24
"data/RND/1595835494_20",17,38
"data/RND/1595835494_20",17,51
"data/RND/1595835494_20",18,0
"data/RND/1595835494_20",10,7
"data/RND/1595835494_20",5,3
"data/RND/1595835494_20",2,0
"data/RND/1595835494_20",0,0
"data/RND/1595835517_100",15,33
"data/RND/1595835517_100",19,42
"data/RND/1595835517_100",18,13
"data/RND/1595835517_100",18,40
"data/RND/1595835517_100",15,11
"data/RND/1595835517_100",20,45
"data/RND/1595835517_100",15,0
"data/RND/1595835517_100",5,7
"data/RND/1595835517_100",15,22
"data/RND/1595835517_100",20,0
"data/RND/1595835527_45",13,9
"data/RND/1595835527_45",13,29
"data/RND/1595835527_45",7,5
"data/RND/1595835527_45",15,0
"data/RND/1595835527_45",17,0
"data/RND/1595835527_45",15,33
"data/RND/1595835527_45",14,0
"data/RND/1595835527_45",15,0
"data/RND/1595835527_45",16,48
"data/RND/1595835527_45",15,45
"data/RND/1595835527_84",6,4
"data/RND/1595835527_84",2,6
"data/RND/1595835527_84",5,11
"data/RND/1595835527_84",13,0
"data/RND/1595835527_84",4,12
"data/RND/1595835527_84",2,0
"data/RND/1595835527_84",4,3
"data/RND/1595835527_84",8,24
"data/RND/1595835527_84",7,5
"data/RND/1595835527_84",6,13
"data/RND/1595835529_49",9,6
"data/RND/1595835529_49",7,15
"data/RND/1595835529_49",14,10
"data/RND/1595835529_49",16,24
"data/RND/1595835529_49",8,6
"data/RND/1595835529_49",13,29
"data/RND/1595835529_49",13,9
"data/RND/1595835529_49",12,18
"data/RND/1595835529_49",15,45
"data/RND/1595835529_49",6,18
"data/RND/1595835531_84",18,27
"data/RND/1595835531_84",15,33
"data/RND/1595835531_84",17,25
"data/RND/1595835531_84",18,27
"data/RND/1595835531_84",15,45
"data/RND/1595835531_84",16,24
"data/RND/1595835531_84",18,13
"data/RND/1595835531_84",20,15
"data/RND/1595835531_84",18,13
"data/RND/1595835531_84",18,40
"data/RND/1595835540_51",8,0
"data/RND/1595835540_51",8,0
"data/RND/1595835540_51",11,8
"data/RND/1595835540_51",8,18
"data/RND/1595835540_51",7,21
"data/RND/1595835540_51",8,0
"data/RND/1595835540_51",12,36
"data/RND/1595835540_51",12,0
"data/RND/1595835540_51",8,0
"data/RND/1595835540_51",7,10
"data/RND/1595835542_28",20,30
"data/RND/1595835542_28",20,45
"data/RND/1595835542_28",20,60
"data/RND/1595835542_28",20,60
"data/RND/1595835542_28",20,45
"data/RND/1595835542_28",20,60
"data/RND/1595835542_28",20,45
"data/RND/1595835542_28",20,45
"data/RND/1595835542_28",20,45
"data/RND/1595835542_28",20,60
"data/RND/1595835546_76",13,19
"data/RND/1595835546_76",14,21
"data/RND/1595835546_76",13,19
"data/RND/1595835546_76",14,10
"data/RND/1595835546_76",13,19
"data/RND/1595835546_76",16,0
"data/RND/1595835546_76",16,0
"data/RND/1595835546_76",18,40
"data/RND/1595835546_76",16,48
"data/RND/1595835546_76",17,38
"data/RND/1595835547_4",15,11
"data/RND/1595835547_4",15,11
"data/RND/1595835547_4",5,7
"data/RND/1595835547_4",1,2
"data/RND/1595835547_4",7,15
"data/RND/1595835547_4",4,12
"data/RND/1595835547_4",3,6
"data/RND/1595835547_4",5,11
"data/RND/1595835547_4",1,0
"data/RND/1595835547_4",8,0
"data/RND/1595835594_95",8,24
"data/RND/1595835594_95",12,9
"data/RND/1595835594_95",12,18
"data/RND/1595835594_95",7,10
"data/RND/1595835594_95",16,48
"data/RND/1595835594_95",6,4
"data/RND/1595835594_95",8,0
"data/RND/1595835594_95",5,3
"data/RND/1595835594_95",11,16
"data/RND/1595835594_95",7,10
"data/RND/1595835649_90",6,18
"data/RND/1595835649_90",2,1
"data/RND/1595835649_90",3,9
"data/RND/1595835649_90",2,1
"data/RND/1595835649_90",3,2
"data/RND/1595835649_90",3,0
"data/RND/1595835649_90",2,3
"data/RND/1595835649_90",3,2
"data/RND/1595835649_90",2,1
"data/RND/1595835649_90",3,2
"data/RND/1595835658_18",12,27
"data/RND/1595835658_18",12,36
"data/RND/1595835658_18",17,38
"data/RND/1595835658_18",12,27
"data/RND/1595835658_18",12,27
"data/RND/1595835658_18",14,31
"data/RND/1595835658_18",13,19
"data/RND/1595835658_18",13,39
"data/RND/1595835658_18",13,19
"data/RND/1595835658_18",18,40
"data/RND/1595835671_48",2,0
"data/RND/1595835671_48",5,15
"data/RND/1595835671_48",7,0
"data/RND/1595835671_48",12,36
"data/RND/1595835671_48",13,0
"data/RND/1595835671_48",15,45
"data/RND/1595835671_48",8,0
"data/RND/1595835671_48",18,54
"data/RND/1595835671_48",20,60
"data/RND/1595835671_48",8,24
"data/RND/1595835686_21",1,0
"data/RND/1595835686_21",16,12
"data/RND/1595835686_21",7,10
"data/RND/1595835686_21",7,21
"data/RND/1595835686_21",7,10
"data/RND/1595835686_21",6,13
"data/RND/1595835686_21",16,12
"data/RND/1595835686_21",19,42
"data/RND/1595835686_21",5,3
"data/RND/1595835686_21",20,30
"data/RND/1595835699_26",12,0
"data/RND/1595835699_26",9,0
"data/RND/1595835699_26",8,6
"data/RND/1595835699_26",12,36
"data/RND/1595835699_26",9,13
"data/RND/1595835699_26",13,0
"data/RND/1595835699_26",8,18
"data/RND/1595835699_26",13,19
"data/RND/1595835699_26",9,27
"data/RND/1595835699_26",13,39
"data/RND/1595835711_25",14,0
"data/RND/1595835711_25",15,33
"data/RND/1595835711_25",15,11
"data/RND/1595835711_25",14,31
"data/RND/1595835711_25",18,54
"data/RND/1595835711_25",14,21
"data/RND/1595835711_25",14,42
"data/RND/1595835711_25",14,31
"data/RND/1595835711_25",16,24
"data/RND/1595835711_25",15,0
"data/RND/1595835728_57",5,3
"data/RND/1595835728_57",5,7
"data/RND/1595835728_57",7,0
"data/RND/1595835728_57",2,0
"data/RND/1595835728_57",0,0
"data/RND/1595835728_57",1,2
"data/RND/1595835728_57",4,6
"data/RND/1595835728_57",5,7
"data/RND/1595835728_57",7,15
"data/RND/1595835728_57",10,7
"data/RND/1595835739_3",5,7
"data/RND/1595835739_3",10,0
"data/RND/1595835739_3",5,11
"data/RND/1595835739_3",15,33
"data/RND/1595835739_3",20,15
"data/RND/1595835739_3",15,22
"data/RND/1595835739_3",18,27
"data/RND/1595835739_3",20,30
"data/RND/1595835739_3",20,60
"data/RND/1595835739_3",12,9
"data/RND/1595835762_98",6,0
"data/RND/1595835762_98",13,39
"data/RND/1595835762_98",15,11
"data/RND/1595835762_98",8,6
"data/RND/1595835762_98",14,42
"data/RND/1595835762_98",14,31
"data/RND/1595835762_98",13,9
"data/RND/1595835762_98",16,12
"data/RND/1595835762_98",8,24
"data/RND/1595835762_98",11,0
"data/RND/1595835876_11",12,36
"data/RND/1595835876_11",12,36
"data/RND/1595835876_11",8,0
"data/RND/1595835876_11",13,19
"data/RND/1595835876_11",14,10
"data/RND/1595835876_11",13,0
"data/RND/1595835876_11",12,0
"data/RND/1595835876_11",8,12
"data/RND/1595835876_11",12,36
"data/RND/1595835876_11",13,39
"data/RND/1595835897_95",17,0
"data/RND/1595835897_95",14,42
"data/RND/1595835897_95",14,31
"data/RND/1595835897_95",14,10
"data/RND/1595835897_95",13,39
"data/RND/1595835897_95",13,39
"data/RND/1595835897_95",14,42
"data/RND/1595835897_95",14,42
"data/RND/1595835897_95",15,22
"data/RND/1595835897_95",15,22
"data/RND/1595836013_85",15,33
"data/RND/1595836013_85",15,22
"data/RND/1595836013_85",18,13
"data/RND/1595836013_85",11,8
"data/RND/1595836013_85",16,36
"data/RND/1595836013_85",15,33
"data/RND/1595836013_85",15,33
"data/RND/1595836013_85",14,10
"data/RND/1595836013_85",15,11
"data/RND/1595836013_85",15,0
"data/RND/1595836128_17",11,33
"data/RND/1595836128_17",14,31
"data/RND/1595836128_17",14,10
"data/RND/1595836128_17",15,11
"data/RND/1595836128_17",13,19
"data/RND/1595836128_17",15,45
"data/RND/1595836128_17",12,36
"data/RND/1595836128_17",15,11
"data/RND/1595836128_17",14,21
"data/RND/1595836128_17",14,0
"data/RND/1595836134_48",4,6
"data/RND/1595836134_48",7,0
"data/RND/1595836134_48",0,0
"data/RND/1595836134_48",0,0
"data/RND/1595836134_48",2,1
"data/RND/1595836134_48",4,12
"data/RND/1595836134_48",17,51
"data/RND/1595836134_48",8,24
"data/RND/1595836134_48",4,0
"data/RND/1595836134_48",1,3
"data/RND/1595836343_57",15,11
"data/RND/1595836343_57",16,48
"data/RND/1595836343_57",17,12
"data/RND/1595836343_57",15,0
"data/RND/1595836343_57",16,36
"data/RND/1595836343_57",16,12
"data/RND/1595836343_57",15,45
"data/RND/1595836343_57",16,12
"data/RND/1595836343_57",15,0
"data/RND/1595836343_57",15,33
"data/RND/1595836457_93",14,0
"data/RND/1595836457_93",16,0
"data/RND/1595836457_93",17,38
"data/RND/1595836457_93",15,22
"data/RND/1595836457_93",15,45
"data/RND/1595836457_93",15,0
"data/RND/1595836457_93",17,0
"data/RND/1595836457_93",16,24
"data/RND/1595836457_93",15,45
"data/RND/1595836457_93",14,0
"data/RND/1595836545_46",15,22
"data/RND/1595836545_46",20,45
"data/RND/1595836545_46",15,33
"data/RND/1595836545_46",20,0
"data/RND/1595836545_46",0,0
